Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MUSA,Metals USA Holdings Corp.,15.88,588496920,n/a,1989,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/musa
MEOH,Methanex Corporation,27.89,2613767130,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh
MDW,Midway Gold Corporation,1.41,160924710,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mdw
MGH,Minco Gold Corporation,0.396,19937808,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgh
MTX,Minerals Technologies Inc.,63.77,1131853730,n/a,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/mtx
MGN,"Mines Management, Inc.",1.28,37041920,n/a,1985,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mgn
MCP,"Molycorp, Inc",17.38,1675362480,n/a,2010,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mcp
MON,Monsanto Company,86.88,46302696000,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mon
MOS,Mosaic Company (The),58.73,17425308460,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mos
MDM,Mountain Province Diamonds Inc.,4.64,374197440,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mdm
NP,"Neenah Paper, Inc.",26.6,420945000,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/np
NSU,Nevsun Resources Ltd,3.74,748953700,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nsu
NGD,NEW GOLD INC.,10.27,4741659000,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ngd
NEU,NewMarket Corporation,230,3083150000,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation (Holding Company),44.525,21845256225,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nem
NEXS,"Nexxus Lighting, Inc.",0.195,3208335,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/nexs
NL,"NL Industries, Inc.",11.79,573736770,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/nl
NOBH,"Nobility Homes, Inc.",5.93,24058010,n/a,1971,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/nobh
NOR,Noranda Aluminum Holding Corporation,6.29,424197600,n/a,2010,Basic Industries,Aluminum,http://www.nasdaq.com/symbol/nor
PAL,"North American Palladium, Ltd.",1.76,286617760,n/a,2000,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pal
NAK,"Northern Dynasty Minerals, Ltd.",2.41,228899390,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/nak
NWPX,Northwest Pipe Company,24.35,228232550,n/a,1995,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nwpx
NCQ,NovaCopper Inc.,1.8,0,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ncq
NG,Novagold Resources Inc New,4,1117760000,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ng
NUE,Nucor Corporation,38.48,12200160960,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nue
OLN,Olin Corporation,20.14,1611200000,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oln
ZEUS,"Olympic Steel, Inc.",15.3,166923000,n/a,1985,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/zeus
OMG,"OM Group, Inc.",15.55,503711150,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/omg
OMN,OMNOVA Solutions Inc.,7.2,335520000,n/a,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/omn
OCC,Optical Cable Corporation,3.88,25972720,n/a,1987,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/occ
TIS,Orchids Paper Products Company,17.26,130036840,n/a,1988,Basic Industries,Paper,http://www.nasdaq.com/symbol/tis
ORN,Orion Marine Group Inc,7.75,210187750,n/a,2000,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/orn
OSN,"Ossen Innovation Co., Ltd.",0.9158,18316000,n/a,2010,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/osn
PBM,Pacific Booker Minerals Inc,12.38,151234080,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pbm
PEIX,"Pacific Ethanol, Inc.",0.3266,28349533.2,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/peix
PAAS,Pan American Silver Corp.,14.31,2202237450,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/paas
PZG,Paramount Gold and Silver Corp.,2.43,358150410,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pzg
PATK,"Patrick Industries, Inc.",12.99,135057030,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/patk
PESI,"Perma-Fix Environmental Services, Inc.",1.13,63387350,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/pesi
PDH,PetroLogistics LP,10.98,1532555460,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/pdh
PLG,Platinum Group Metals Ltd.,0.823,146152455,n/a,1989,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plg
PLM,Polymet Mining Corp.,1.14,199201320,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plm
POL,PolyOne Corporation,14.93,1337653350,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/pol
PPO,Polypore International Inc,36.7,1707797800,n/a,1995,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ppo
PKX,POSCO,79.69,4233850010,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/pkx
POT,Potash Corporation of Saskatchewan Inc.,45.59,39158618700,n/a,1989,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/pot
PPG,"PPG Industries, Inc.",110.42,16815530540,n/a,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/ppg
PX,"Praxair, Inc.",106,31606232000,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/px
PCP,Precision Castparts Corporation,158.19,22989436320,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/pcp
PVG,"Pretium Resources, Inc.",14.27,1219656900,n/a,2006,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pvg
PPP,Primero Mining Corp,3.41,300966600,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ppp
PG,Procter & Gamble Company (The),65.09,1.78353E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/pg
PGRX,Prospect Global Resources Inc.,2.43,133380270,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/pgrx
PURE,"PURE Bioscience, Inc.",0.37,20223090,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/pure
KWR,Quaker Chemical Corporation,43.07,557799570,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kwr
QMM,Quaterra Resources Inc,0.35,53323550,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/qmm
QRM,Quest Rare Minerals Ltd,1.35,83335500,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/qrm
GOLD,Randgold Resources Limited,91.35,4818860304,52751618,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/gold
REE,Rare Element Resources Ltd.,4.5,199687500,n/a,1992,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ree
RS,Reliance Steel & Aluminum Co.,49.65,3730502400,n/a,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/rs
RNF,"Rentech Nitrogen Partners, L.P.",29.6,1132200000,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rnf
RTK,"Rentech, Inc.",2.02,461400320,n/a,1991,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rtk
RFP,Resolute Forest Products Inc.,9.48,937638360,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/rfp
RVM,Revett Minerals Inc.,3.15,107660700,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rvm
REX,REX American Resources Corporation,17.1,143486100,n/a,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rex
RIC,"Richmont Mines, Inc.",3.56,117871600,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ric
RIO,Rio Tinto Plc,46.17,4816269720,n/a,2002,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rio
ROC,"Rockwood Holdings, Inc.",44.21,3430298110,n/a,1989,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/roc
ROG,Rogers Corporation,36.46,593167740,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/rog
RGLD,"Royal Gold, Inc.",75.55,4445059800,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rgld
RPM,RPM International Inc.,26.55,3491935650,n/a,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm
RBY,Rubicon Minerals Corp,3.21,763835550,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rby
SWM,"Schweitzer-Mauduit International, Inc.",69.57,1085709420,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/swm
SMG,Scotts Miracle-Gro Company (The),39.49,2412483590,n/a,1992,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/smg
SA,"Seabridge Gold, Inc.",14.57,633095640,n/a,1987,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sa
SXT,Sensient Technologies Corporation,35.81,1787706820,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sxt
SMED,Sharps Compliance Corp,3.12,47358480,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed
SVBL,"Silver Bull Resources, Inc.",0.4399,59896784,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svbl
SSRI,"Silver Standard Resources, Inc",12.7,1025486900,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
SLW,Silver Wheaton Corp,27.48,9718439400,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/slw
SVM,Silvercorp Metals Inc,5.46,931923720,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svm
SCEI,Sino Clean Energy Inc.,1.02,24341280,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/scei
SCOK,"SinoCoking Coal and Coke Chemical Industries, Inc",1.92,40494720,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/scok
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",26.82,53774100,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shi
SKY,Skyline Corporation,5.49,46066590,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/sky
SQM,Sociedad Quimica y Minera S.A.,60.29,2519277940,n/a,1993,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sqm
SZYM,"Solazyme, Inc.",14.01,845867760,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/szym
XPL,Solitario Exploration & Royalty Corp,1.2,41076000,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/xpl
SCCO,Southern Copper Corporation,31.67,26909999000,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco
SEH,Spartech Corporation,5.49,169075530,n/a,n/a,Basic Industries,Containers/Packaging,http://www.nasdaq.com/symbol/seh
STLD,"Steel Dynamics, Inc.",12.64,2769234400,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld
SCL,Stepan Company,88.58,916182940,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl
SCL^,Stepan Company,100.74,55407000,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/scl^
SRCL,"Stericycle, Inc.",94.52,8042045160,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl
STRL,Sterling Construction Company Inc,10.49,171238760,n/a,1986,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl
SWC,Stillwater Mining Company,8.41,973516370,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/swc
SDIX,Strategic Diagnostics Inc.,1.315,27178420,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/sdix
SXC,"SunCoke Energy, Inc.",15.79,1105521060,n/a,1997,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc
SYNL,Synalloy Corporation,13.15,83436750,n/a,1990,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl
SYT,Syngenta AG,69.73,1984376340,n/a,1993,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt
SYMX,"Synthesis Energy Systems, Inc.",1.09,56703980,n/a,1991,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx
TAHO,"Tahoe Resources, Inc.",15.24,0,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho
TRX,Tanzanian Royalty Exploration Corporation,4.32,432095040,n/a,2005,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trx
TGB,Taseko Mines Limited,2.57,505017850,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgb
TAS,Tasman Metals Ltd,1.45,85032350,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tas
TCK,Teck Resources Ltd,28.5,16450314000,n/a,1991,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/tck
TS,Tenaris S.A.,38.97,5686853130,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts
TX,Ternium S.A.,19.56,958303080,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tx
TNH,"Terra Nitrogen Company, L.P.",223.58,4136677160,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh
AES,The AES Corporation,11.98,9194530200,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes
AES^C,The AES Corporation,50.27,520294500,n/a,n/a,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes^c
TC,Thompson Creek Metals Company Inc.,2.63,442042510,n/a,1990,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tc
TLR,Timberline Resources Corporation,0.32,19927040,n/a,1983,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tlr
TGD,Timmons Gold Corp,1.89,265149990,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgd
TWI,"Titan International, Inc.",20.06,847394580,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi
TIE,Titanium Metals Corporation,11.74,2056613200,n/a,1979,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/tie
TORM          ,TOR Minerals International Inc,14.6,43172200,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TPCG,"TPC Group, Inc.",40,626120000,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tpcg
TRR,"TRC Companies, Inc.",6.83,190618470,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/trr
TREX,"Trex Company, Inc.",25.46,399696540,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/trex
TROX,Tronox Limited,24.79,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/trox
TPC,Tutor Perini Corporation,10.9,516311200,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,http://www.nasdaq.com/symbol/tpc
USHS,"U.S. Home Systems, Inc.",9.13,68164580,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/ushs
SLCA,"U.S. Silica Holdings, Inc.",9.74,515645340,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/slca
USLM,"United States Lime & Minerals, Inc.",47.88,265638240,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm
X,United States Steel Corporation,19.08,2747653560,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/x
UFPI,"Universal Forest Products, Inc.",32.945,649543620,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi
USAP,"Universal Stainless & Alloy Products, Inc.",33.46,229267920,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap
URG,Ur Energy Inc,0.79,81903250,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urg
URZ,Uranerz Energy Corporation,1.49,114966910,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urz
UEC,Uranium Energy Corp.,1.79,135943340,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/uec
URRE,"Uranium Resources, Inc.",0.53,56296600,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urre
USU,USEC Inc.,0.895,109131825,n/a,1998,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/usu
VALE,VALE S.A.,18.39,13560179130,n/a,1991,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vale
VHI,"Valhi, Inc.",11.29,3828540610,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vhi
VAL,Valspar Corporation (The),50.6,4711113000,n/a,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/val
VRNM,Verenium Corporation,4.33,54605630,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/vrnm
VRS,Verso Paper Corp.,1.47,77774760,n/a,2008,Basic Industries,Paper,http://www.nasdaq.com/symbol/vrs
VGZ,Vista Gold Corporation,3.16,225014120,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vgz
VMC,Vulcan Materials Company,39.79,5148428100,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/vmc
GRA,W.R. Grace & Co.,57.16,4265164880,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/gra
WPP,Wausau Paper Corp.,9.09,448209720,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/wpp
WDFC,WD-40 Company,48.34,769766160,n/a,1973,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wdfc
WST,"West Pharmaceutical Services, Inc.",50.71,1717801250,n/a,1970,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/wst
WRN,Western Copper and Gold Corporation,0.61,56731830,n/a,1994,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/wrn
WLK,Westlake Chemical Corporation,60.86,4054371480,n/a,2004,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk
XRM,"Xerium Technologies, Inc.",3.35,51010450,n/a,2005,Basic Industries,Textiles,http://www.nasdaq.com/symbol/xrm
XIN,Xinyuan Real Estate Co Ltd,2.68,119881760,n/a,2007,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/xin
AUY,"Yamana Gold, Inc.",15.24,11368674240,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/auy
YONG,"Yongye International, Inc.",3.41,172331170,n/a,n/a,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/yong
