Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MTR,Mesa Royalty Trust,30.33,56535120,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr
MXC,Mexco Energy Corporation,6.25,12725000,n/a,1972,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mxc
MGEE,MGE Energy Inc.,48.81,1128194340,n/a,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/mgee
MCEP,"Mid-Con Energy Partners, LP",21.89,397303500,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mcep
MPO,"Midstates Petroleum Company, Inc.",8.93,593130600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpo
MILL,"Miller Energy Resources, Inc.",3.97,166521650,n/a,1994,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mill
MPAA,"Motorcar Parts of America, Inc.",4.58,66277180,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mpaa
MUR,Murphy Oil Corporation,54.3,10543322400,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mur
MVO,MV Oil Trust,36.17,415955000,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mvo
NBR,Nabors Industries Ltd.,14.35,4165905450,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbr
NOV,"National-Oilwell, Inc.",73.66,31394923240,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov
NGS,"Natural Gas Services Group, Inc.",15.08,185619720,n/a,2002,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/ngs
NRP,Natural Resource Partners LP,20.4,2162971200,n/a,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
GBR,"New Concept Energy, Inc",1.05,2044350,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gbr
NEWN,New Energy Systems Group.,0.47,6839440,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/newn
NFX,Newfield Exploration Company,31.24,4211401920,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx
NR,"Newpark Resources, Inc.",6.73,605006810,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nr
NXY,"Nexen, Inc.",25.81,13624918330,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nxy
NE,Noble Corporation,37.61,9492275070,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,89.55,15920825850,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl
NOA,"North American Energy Partners, Inc.",2.69,97515190,n/a,2006,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/noa
NRT,North European Oil Royality Trust,30.5,280325500,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nrt
NOG,"Northern Oil and Gas, Inc.",15.25,968512250,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nog
NS,Nustar Energy L.P.,53.5,3785446000,n/a,1993,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/ns
NSH,"Nustar GP Holdings, LLC",30.68,1305986240,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/nsh
OAS,Oasis Petroleum Inc.,26.53,2470075650,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas
OXY,Occidental Petroleum Corporation,88.62,71876757540,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy
ORIG,Ocean Rig UDW Inc.,15.1,1988624700,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/orig
OII,"Oceaneering International, Inc.",51.65,5593849950,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/oii
OIS,"Oil States International, Inc.",77.23,3988079970,n/a,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois
OILT,"Oiltanking Partners, L.P.",34.03,661883500,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/oilt
OXF,"Oxford Resource Partners, LP",8.33,86831920,n/a,2010,Energy,Coal Mining,http://www.nasdaq.com/symbol/oxf
ROYT,Pacific Coast Oil Trust,18.45,711856350,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/royt
PACD,Pacific Drilling S.A.,9.19,1993311000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pacd
PC,Panasonic Corporation,6.79,393317540,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/pc
PHX,Panhandle Royalty Company,31.41,258818400,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/phx
PKD,Parker Drilling Company,4.72,555119200,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pkd
PTEN,"Patterson-UTI Energy, Inc.",16.17,2524444230,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pten
PDCE,"PDC Energy, Inc.",26.67,631145550,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pdce
BTU,Peabody Energy Corporation,20.8,5665753600,n/a,2001,Energy,Coal Mining,http://www.nasdaq.com/symbol/btu
PBA,Pembina Pipeline Corp.,26.84,0,n/a,1999,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pba
PGH,Pengrowth Energy Corporation,6.2,2233748400,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pgh
PVA,Penn Virginia Corporation,7.03,322163810,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pva
PVR,Penn Virginia Resource Partners LP,25.8,2040315600,n/a,2001,Energy,Coal Mining,http://www.nasdaq.com/symbol/pvr
PWE,Penn West Petroleum Ltd,13.58,6401245340,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pwe
PBT,Permian Basin Royalty Trust,18.33,854342970,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbt
PZE,Petrobras Argentina S.A.,8.29,132482490,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pze
PTR,PetroChina Company Limited,124.84,1864235720,n/a,2000,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ptr
PBR,Petroleo Brasileiro S.A.- Petrobras,20.47,15982791770,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbr
PBR/A,Petroleo Brasileiro S.A.- Petrobras,19.94,15787116140,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbr/a
PQ,Petroquest Energy Inc,5.59,358190430,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pq
PSX,Phillips 66,36.52,23247098160,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/psx
PXD,Pioneer Natural Resources Company,92.36,11362496640,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pxd
PSE,Pioneer Southwest Energy Partners L.P.,26.08,931421120,n/a,2008,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pse
PAA,"Plains All American Pipeline, L.P.",86.16,13899245040,n/a,1998,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/paa
PXP,Plains Exploration & Production Company,41.63,5366107000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pxp
PLUG,"Plug Power, Inc.",1.17,44291520,n/a,1999,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/plug
PSTR,PostRock Energy Corporation,1.9,23571400,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pstr
PDS,Precision Drilling Corporation,7.96,2197612720,n/a,1973,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pds
PNRG,PrimeEnergy Corporation,27.19,71482510,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pnrg
PDO,Pyramid Oil Co,4.4,20609600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pdo
QEP,"QEP Resources, Inc.",29.36,5217272000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/qep
QRE,"QR Energy, LP",17.26,645903720,n/a,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/qre
KWK,Quicksilver Resources Inc.,4.79,829680690,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/kwk
RRC,Range Resources Corporation,62.69,10186184650,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc
RCON,"Recon Technology, Ltd.",1.44,5690880,n/a,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon
RECV,"Recovery Energy, Inc.",2.763,48789054,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/recv
RGP,Regency Energy Partners LP,23.92,4068911600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rgp
REN           ,Resolute Energy Corporation,8.57,530234470,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ren           
REXX,Rex Energy Corporation,12.94,683581380,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rexx
RNO,Rhino Resource Partners LP,13.66,209435120,n/a,2010,Energy,Coal Mining,http://www.nasdaq.com/symbol/rno
RSTI,"Rofin-Sinar Technologies, Inc.",18.41,525531860,n/a,1996,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rsti
RRMS,"Rose Rock Midstream, L.P.",26.23,220069700,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/rrms
ROSE,Rosetta Resources Inc.,42.53,2249666880,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rose
RDC,Rowan Companies plc,35.79,4444581150,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rdc
ROYL,"Royale Energy, Inc.",2.93,32215350,n/a,1970,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/royl
RES,"RPC, Inc.",13.92,3055342560,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/res
SBR,Sabine Royalty Trust,52.91,771374890,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sbr
SSN,Samson Oil & Gas Limited,1.12,59965920,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssn
SJT,San Juan Basin Royalty Trust,16.16,753201440,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sjt
SN,Sanchez Energy Corporation,17.37,600428790,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sn
SD,Sandridge Energy Inc.,6.8,3328124000,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sd
SDT,SandRidge Mississippian Trust I,27.09,568890000,n/a,2001,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdt
SDR,SandRidge Mississippian Trust II,20.73,1030799250,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sdr
PER,SandRidge Permian Trust,20.57,809943750,n/a,1999,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/per
SARA,Saratoga Resources Inc,6.14,167529900,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sara
SSL,Sasol Ltd.,42.13,1487020480,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ssl
SLB,Schlumberger N.V.,72.96,96819962880,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb
SEMG,Semgroup Corporation,33.06,1382007180,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/semg
SEV,"Sevcon, Inc.",6.22,21676700,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev
SI,Siemens AG,83.58,3256861860,n/a,1988,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/si
SM,SM Energy Company,49.17,3154501350,n/a,1997,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sm
SOQ,Sonde Resources Corp,1.64,102173640,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/soq
SWN,Southwestern Energy Company,33.01,11524616250,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/swn
SPB           ,"Spectrum Brands Holdings, Inc.",36.46,1872804360,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb           
SMP,"Standard Motor Products, Inc.",13.69,315253320,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/smp
STO,Statoil ASA,24.28,2432661760,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sto
SGY,Stone Energy Corporation,26.29,1300618880,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy
SU,Suncor Energy  Inc.,31.7,49408761200,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su
SXL,Sunoco Logistics Partners LP,38.78,3862488000,n/a,2002,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl
SUN,"Sunoco, Inc.",48,5083008000,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/sun
SPN,"Superior Energy Services, Inc.",23.32,3673739520,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn
SFY,Swift Energy Company,18.03,772495350,n/a,1981,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sfy
SYRG,Synergy Resources Corporation,2.95,151656550,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/syrg
SYNM,Syntroleum Corporation,0.7175,70659400,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/synm
TLM,Talisman Energy Inc.,12.65,13045616100,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tlm
TGC,"Tengasco, Inc.",0.824,50047288,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tgc
TESO,Tesco Corporation,11.71,452134810,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TLLP,Tesoro Logistics LP,36.85,569848400,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp
TSO,Tesoro Petroleum Corporation,27.9,3915318600,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso
TTI,"Tetra Technologies, Inc.",7.05,546882600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti
TGE,"TGC Industries, Inc.",8.88,181374000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
THR,"Thermon Group Holdings, Inc.",21.79,661348290,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr
TRU,Torch Energy Royalty Trust,1.6101,13846860,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tru
TOT,"TotalFinaElf, S.A.",45.92,9483168800,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot
TAT,Transatlantic Petroleum Ltd,0.9395,344358693,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tat
TGA,Transglobe Energy Corp,10.05,734785650,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TLP,Transmontaigne Partners L.P.,36.7,530571900,n/a,2005,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp
RIG,Transocean Inc.,47.35,16596317050,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig
TPLM,Triangle Petroleum Corporation,5.46,241566780,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tplm
USEG,U.S. Energy Corp.,2.37,65082570,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
UPL,Ultra Petroleum Corp.,23.23,3552145760,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl
ULBI,Ultralife Corporation,3.55,61727400,n/a,1992,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
UDRL,"Union Drilling, Inc.",3.7,81085500,n/a,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/udrl
UNT,Unit Corporation,40.89,1985781960,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/unt
EGY,Vaalco Energy Inc,7.35,425168100,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egy
VLO,Valero Energy Corporation,26.1,14429959200,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo
VNR,Vanguard Natural Resources LLC,28.26,1457961660,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnr
VTG,Vantage Drilling Company,1.54,449501360,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vtg
VQ,"Venoco, Inc.",9.4,577761600,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vq
VOC,VOC Energy Trust,18.92,321640000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/voc
VOG,"Voyager Oil & Gas, Inc.",1.13,66046240,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vog
WTI,"W&T Offshore, Inc.",16.47,1224577440,n/a,2005,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wti
WLT,"Walter Energy, Inc.",34.03,2126636790,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlt
WRES,"Warren Resources, Inc.",2.39,171346270,n/a,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wres
WFT,"Weatherford International, Ltd",12.61,9578165090,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wft
WNR,"Western Refining, Inc.",23.42,2126887300,n/a,2006,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/wnr
WLB,Westmoreland Coal Company,7.72,107856120,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlb
WLBPZ,Westmoreland Coal Company,25.5,4080000,n/a,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlbpz
WPRT,Westport Innovations Inc,38.52,2114632440,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wprt
WLL,Whiting Petroleum Corporation,42.23,4967008140,n/a,2003,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wll
WHX,Whiting USA Trust I,9.2,127548800,n/a,2008,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/whx
WHZ,Whiting USA Trust II,20.07,369288000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/whz
WG,"Willbros Group, Inc.",6.99,342607860,n/a,1996,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/wg
WWD,"Woodward, Inc.",35.05,2423602350,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wwd
INT,World Fuel Services Corporation,40.59,2917893330,n/a,n/a,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/int
WPX,"WPX Energy, Inc.",15.15,3010577700,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/wpx
WH,WSP Holdings Limited,1.99,10821620,n/a,2007,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/wh
YZC,Yanzhou Coal Mining Company Limited,14.98,209255620,n/a,1998,Energy,Coal Mining,http://www.nasdaq.com/symbol/yzc
YPF,YPF Sociedad Anonima,12.24,2875543200,n/a,1993,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/ypf
ZAZA,ZaZa Energy Corporation,4.01,406221020,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/zaza
ZN,Zion Oil & Gas Inc,1.76,53611360,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/zn
ZNWAL,Zion Oil & Gas Inc,0.0333,416250,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/znwal
ZNWAW,Zion Oil & Gas Inc,0.3501,213210.9,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/znwaw
ZNWAZ,Zion Oil & Gas Inc,0.17,619310,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/znwaz
ZOLT,"Zoltek Companies, Inc.",8.36,287207800,n/a,1992,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/zolt
