,Name,Ticker,Industry,Sector,Market Cap,Strike,Option Price,Exp. Date,Option Volume,Stock Price,Ex. Div Date,Num Divs.,Div/share,Div Inc,Gain/Loss Exercise,Total Income,Return,Annual Return
2,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1764287651.28,15.0,0.94999999999999996,7 - 2013,27.0,14.52,None,None,None,None,0.48000000000000043,0.94999999999999996,0.065426997245179058,0.13085399449035812
3,Aercap Holdings N.V.,AER,Diversified Commercial Services,Technology,1764287651.28,17.5,0.29999999999999999,7 - 2013,18.0,14.52,None,None,None,None,2.9800000000000004,0.29999999999999999,0.020661157024793389,0.041322314049586778
0,Aeroflex Holding Corp.,ARX,Semiconductors,Technology,610084930.91999996,7.5,0.29999999999999999,4 - 2013,10.0,7.1900000000000004,None,None,None,None,0.30999999999999961,0.29999999999999999,0.041724617524339355,0.16689847009735742
0,Aeroflex Holding Corp.,ARX,Semiconductors,Technology,610084930.91999996,7.5,0.90000000000000002,7 - 2013,1.0,7.1900000000000004,None,None,None,None,0.30999999999999961,0.90000000000000002,0.12517385257301808,0.25034770514603616
1,Aeroflex Holding Corp.,ARX,Semiconductors,Technology,610084930.91999996,10.0,0.25,7 - 2013,11.0,7.1900000000000004,None,None,None,None,2.8099999999999996,0.25,0.034770514603616132,0.069541029207232263
0,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,14.0,0.67000000000000004,3 - 2013,4.0,13.26,None,None,None,None,0.74000000000000021,0.67000000000000004,0.050527903469079941,0.30316742081447967
1,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,15.0,0.29999999999999999,3 - 2013,15.0,13.26,None,None,None,None,1.7400000000000002,0.29999999999999999,0.022624434389140271,0.13574660633484162
6,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,12.0,2.2999999999999998,4 - 2013,4,13.26,None,None,None,None,-1.2599999999999998,1.04,0.078431372549019607,0.31372549019607843
7,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,13.0,1.45,4 - 2013,1,13.26,None,None,None,None,-0.25999999999999979,1.1900000000000002,0.089743589743589758,0.35897435897435903
8,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,14.0,0.90000000000000002,4 - 2013,8,13.26,None,None,None,None,0.74000000000000021,0.90000000000000002,0.067873303167420823,0.27149321266968329
9,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,15.0,0.59999999999999998,4 - 2013,2,13.26,None,None,None,None,1.7400000000000002,0.59999999999999998,0.045248868778280542,0.18099547511312217
10,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,16.0,0.45000000000000001,4 - 2013,1,13.26,None,None,None,None,2.7400000000000002,0.45000000000000001,0.033936651583710412,0.13574660633484165
3,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,12.0,2.6099999999999999,7 - 2013,1,13.26,None,None,None,None,-1.2599999999999998,1.3500000000000001,0.10180995475113123,0.20361990950226247
4,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,13.0,1.8,7 - 2013,2,13.26,None,None,None,None,-0.25999999999999979,1.5400000000000003,0.11613876319758674,0.23227752639517349
5,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,14.0,1.3500000000000001,7 - 2013,2,13.26,None,None,None,None,0.74000000000000021,1.3500000000000001,0.10180995475113123,0.20361990950226247
6,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,15.0,1.0,7 - 2013,5,13.26,None,None,None,None,1.7400000000000002,1.0,0.075414781297134234,0.15082956259426847
7,Aeropostale Inc,ARO,Clothing/Shoe/Accessory Stores,Consumer Services,1037818285.14,16.0,0.81999999999999995,7 - 2013,6,13.26,None,None,None,None,2.7400000000000002,0.81999999999999995,0.061840120663650071,0.12368024132730014
1,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,48.0,2.4199999999999999,3 - 2013,16.0,49.719999999999999,1 - 8,0.0,0.0072499999999999995,0.0,-1.7199999999999989,0.70000000000000107,0.014078841512469853,0.084473049074819118
2,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,49.0,2.0299999999999998,3 - 2013,74.0,49.719999999999999,1 - 8,0.0,0.0072499999999999995,0.0,-0.71999999999999886,1.3100000000000009,0.026347546259050704,0.15808527755430424
3,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,50.0,1.55,3 - 2013,274.0,49.719999999999999,1 - 8,0.0,0.0072499999999999995,0.0,0.28000000000000114,1.55,0.031174577634754626,0.18704746580852777
4,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,55.0,0.22,3 - 2013,246.0,49.719999999999999,1 - 8,0.0,0.0072499999999999995,0.0,5.2800000000000011,0.22,0.0044247787610619468,0.026548672566371681
12,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,48.0,3.0099999999999998,4 - 2013,24,49.719999999999999,1 - 8,1.0,0.0072499999999999995,0.0072499999999999995,-1.7199999999999989,1.2972500000000009,0.02609111021721643,0.10436444086886572
13,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,49.0,2.48,4 - 2013,18,49.719999999999999,1 - 8,1.0,0.0072499999999999995,0.0072499999999999995,-0.71999999999999886,1.7672500000000011,0.03554404666130332,0.14217618664521328
14,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,50.0,1.9299999999999999,4 - 2013,27,49.719999999999999,1 - 8,1.0,0.0072499999999999995,0.0072499999999999995,0.28000000000000114,1.9372499999999999,0.038963193885760257,0.15585277554304103
15,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,55.0,0.22,4 - 2013,1,49.719999999999999,1 - 8,1.0,0.0072499999999999995,0.0072499999999999995,5.2800000000000011,0.22725000000000001,0.0045705953338696708,0.018282381335478683
16,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,60.0,0.13,4 - 2013,0,49.719999999999999,1 - 8,1.0,0.0072499999999999995,0.0072499999999999995,10.280000000000001,0.13725000000000001,0.0027604585679806923,0.011041834271922769
9,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,48.0,3.25,7 - 2013,10,49.719999999999999,1 - 8,2.0,0.0072499999999999995,0.014499999999999999,-1.7199999999999989,1.5445000000000011,0.031063958165728101,0.062127916331456201
10,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,49.0,3.3900000000000001,7 - 2013,10,49.719999999999999,1 - 8,2.0,0.0072499999999999995,0.014499999999999999,-0.71999999999999886,2.6845000000000012,0.053992357200321826,0.10798471440064365
11,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,50.0,2.8399999999999999,7 - 2013,5,49.719999999999999,1 - 8,2.0,0.0072499999999999995,0.014499999999999999,0.28000000000000114,2.8544999999999998,0.057411504424778756,0.11482300884955751
12,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,55.0,1.1399999999999999,7 - 2013,337,49.719999999999999,1 - 8,2.0,0.0072499999999999995,0.014499999999999999,5.2800000000000011,1.1544999999999999,0.023220032180209169,0.046440064360418337
13,Aetna Inc.,AET,Medical Specialities,Health Care,16631340000.0,60.0,0.28000000000000003,7 - 2013,8,49.719999999999999,1 - 8,2.0,0.0072499999999999995,0.014499999999999999,10.280000000000001,0.29450000000000004,0.0059231697506033796,0.011846339501206759
8,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,135.0,7.0599999999999996,3 - 2013,1,144.47999999999999,None,None,None,None,-9.4799999999999898,-2.4199999999999902,-0.016749723145071914,-0.10049833887043148
9,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,140.0,6.7000000000000002,3 - 2013,5,144.47999999999999,None,None,None,None,-4.4799999999999898,2.2200000000000104,0.015365448504983462,0.09219269102990077
10,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,145.0,3.5,3 - 2013,128,144.47999999999999,None,None,None,None,0.52000000000001023,3.5,0.024224806201550389,0.14534883720930233
11,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,150.0,1.3,3 - 2013,1,144.47999999999999,None,None,None,None,5.5200000000000102,1.3,0.0089977851605758594,0.053986710963455156
12,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,155.0,0.84999999999999998,3 - 2013,0,144.47999999999999,None,None,None,None,10.52000000000001,0.84999999999999998,0.0058831672203765234,0.035299003322259138
3,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,130.0,8.6999999999999993,6 - 2013,10,144.47999999999999,None,None,None,None,-14.47999999999999,-5.7799999999999905,-0.040005537098560293,-0.096013289036544699
4,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,140.0,7.9000000000000004,6 - 2013,4,144.47999999999999,None,None,None,None,-4.4799999999999898,3.4200000000000106,0.023671096345515025,0.056810631229236061
5,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,145.0,5.0999999999999996,6 - 2013,4,144.47999999999999,None,None,None,None,0.52000000000001023,5.0999999999999996,0.035299003322259138,0.084717607973421927
6,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,150.0,3.6000000000000001,6 - 2013,8,144.47999999999999,None,None,None,None,5.5200000000000102,3.6000000000000001,0.024916943521594688,0.059800664451827246
7,"Affiliated Managers Group, Inc.",AMG,Investment Managers,Finance,7484268150.2399998,155.0,2.1499999999999999,6 - 2013,1,144.47999999999999,None,None,None,None,10.52000000000001,2.1499999999999999,0.014880952380952382,0.035714285714285712
0,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,50.0,3.8999999999999999,3 - 2013,324.0,53.609999999999999,11 - 9,1.0,0.0134,0.0134,-3.6099999999999994,0.30340000000000034,0.0056593919044954366,0.03395635142697262
1,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,52.5,2.0099999999999998,3 - 2013,340.0,53.609999999999999,11 - 9,1.0,0.0134,0.0134,-1.1099999999999994,0.91340000000000043,0.017037866069763111,0.10222719641857866
2,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,55.0,0.71999999999999997,3 - 2013,65.0,53.609999999999999,11 - 9,1.0,0.0134,0.0134,1.3900000000000006,0.73339999999999994,0.013680283529192315,0.082081701175153884
3,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,57.5,0.20999999999999999,3 - 2013,120.0,53.609999999999999,11 - 9,1.0,0.0134,0.0134,3.8900000000000006,0.22339999999999999,0.0041671329975750794,0.025002797985450478
13,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,50.0,4.5199999999999996,5 - 2013,7,53.609999999999999,11 - 9,1.0,0.0134,0.0134,-3.6099999999999994,0.9234,0.017224398433128146,0.051673195299384439
14,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,52.5,2.7400000000000002,5 - 2013,61,53.609999999999999,11 - 9,1.0,0.0134,0.0134,-1.1099999999999994,1.6434000000000009,0.03065472859541132,0.091964185786233957
15,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,55.0,1.4099999999999999,5 - 2013,61,53.609999999999999,11 - 9,1.0,0.0134,0.0134,1.3900000000000006,1.4234,0.026551016601380338,0.079653049804141007
16,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,57.5,0.66000000000000003,5 - 2013,57,53.609999999999999,11 - 9,1.0,0.0134,0.0134,3.8900000000000006,0.6734,0.012561089349002052,0.037683268047006155
17,Aflac Incorporated,AFL,Accident &Health Insurance,Finance,25138099605.93,60.0,0.23999999999999999,5 - 2013,31,53.609999999999999,11 - 9,1.0,0.0134,0.0134,6.3900000000000006,0.25340000000000001,0.0047267300876702107,0.014180190263010633
1,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,576292294.48000002,17.5,6.0,5 - 2013,3.0,24.920000000000002,12 - 14,1.0,0.0297,0.0297,-7.4200000000000017,-1.3903000000000016,-0.055790529695024141,-0.16737158908507244
2,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,576292294.48000002,22.5,2.5,5 - 2013,5.0,24.920000000000002,12 - 14,1.0,0.0297,0.0297,-2.4200000000000017,0.10969999999999835,0.0044020866773675097,0.01320626003210253
3,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,576292294.48000002,25.0,1.1499999999999999,5 - 2013,5.0,24.920000000000002,12 - 14,1.0,0.0297,0.0297,0.079999999999998295,1.1797,0.047339486356340284,0.14201845906902086
4,"AG Mortgage Investment Trust, Inc.",MITT,n/a,n/a,576292294.48000002,30.0,0.050000000000000003,5 - 2013,10.0,24.920000000000002,12 - 14,1.0,0.0297,0.0297,5.0799999999999983,0.079700000000000007,0.0031982343499197432,0.0095947030497592293
0,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,50.0,3.1000000000000001,3 - 2013,35.0,52.170000000000002,2 - 13,1.0,0.0,0.0,-2.1700000000000017,0.92999999999999838,0.017826336975273114,0.10695802185163869
1,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,55.0,0.45000000000000001,3 - 2013,2.0,52.170000000000002,2 - 13,1.0,0.0,0.0,2.8299999999999983,0.45000000000000001,0.0086256469235192635,0.051753881541115584
2,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,45.0,7.7000000000000002,5 - 2013,7,52.170000000000002,2 - 13,2.0,0.0,0.0,-7.1700000000000017,0.52999999999999847,0.010159095265478214,0.03047728579643464
3,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,50.0,3.7000000000000002,5 - 2013,1,52.170000000000002,2 - 13,2.0,0.0,0.0,-2.1700000000000017,1.5299999999999985,0.029327199539965466,0.087981598619896406
4,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,55.0,1.3999999999999999,5 - 2013,7,52.170000000000002,2 - 13,2.0,0.0,0.0,2.8299999999999983,1.3999999999999999,0.026835345984282152,0.080506037952846457
5,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,60.0,0.55000000000000004,5 - 2013,1,52.170000000000002,2 - 13,2.0,0.0,0.0,7.8299999999999983,0.55000000000000004,0.010542457350967989,0.031627372052903967
6,AGCO Corporation,AGCO,Industrial Machinery/Components,Capital Goods,5060434125.9300003,65.0,0.13,5 - 2013,10,52.170000000000002,2 - 13,2.0,0.0,0.0,12.829999999999998,0.13,0.0024918535556833431,0.0074755606670500289
0,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,43.0,2.6400000000000001,3 - 2013,3,44.659999999999997,12 - 27,1.0,0.004,0.004,-1.6599999999999966,0.98400000000000354,0.022033139274518665,0.13219883564711199
1,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,44.0,2.1800000000000002,3 - 2013,3,44.659999999999997,12 - 27,1.0,0.004,0.004,-0.65999999999999659,1.5240000000000036,0.034124496193461792,0.20474697716077075
2,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,45.0,1.46,3 - 2013,121,44.659999999999997,12 - 27,1.0,0.004,0.004,0.34000000000000341,1.464,0.03278101209135692,0.19668607254814152
3,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,46.0,0.94999999999999996,3 - 2013,7,44.659999999999997,12 - 27,1.0,0.004,0.004,1.3400000000000034,0.95399999999999996,0.021361397223466191,0.12816838334079714
4,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,47.0,0.70999999999999996,3 - 2013,21,44.659999999999997,12 - 27,1.0,0.004,0.004,2.3400000000000034,0.71399999999999997,0.015987460815047021,0.095924764890282121
11,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,43.0,3.2000000000000002,5 - 2013,4,44.659999999999997,12 - 27,1.0,0.004,0.004,-1.6599999999999966,1.5440000000000036,0.034572324227496724,0.10371697268249017
12,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,44.0,2.6499999999999999,5 - 2013,1,44.659999999999997,12 - 27,1.0,0.004,0.004,-0.65999999999999659,1.9940000000000033,0.044648454993282655,0.13394536497984796
13,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,45.0,2.04,5 - 2013,12,44.659999999999997,12 - 27,1.0,0.004,0.004,0.34000000000000341,2.044,0.045768025078369912,0.13730407523510973
14,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,46.0,1.75,5 - 2013,32,44.659999999999997,12 - 27,1.0,0.004,0.004,1.3400000000000034,1.754,0.039274518584863416,0.11782355575459025
15,"Agilent Technologies, Inc.",A,Electrical Products,Capital Goods,15538756735.040001,47.0,1.3700000000000001,5 - 2013,1,44.659999999999997,12 - 27,1.0,0.004,0.004,2.3400000000000034,1.3740000000000001,0.030765785938199737,0.092297357814599218
0,"AGL Resources, Inc.",GAS,Oil/Gas Transmission,Public Utilities,4862049504.96,22.5,17.760000000000002,4 - 2013,2.0,41.280000000000001,11 - 14,1.0,0.017410000000000002,0.017410000000000002,-18.780000000000001,-1.0025899999999979,-0.02428754844961235,-0.0971501937984494
1,"AGL Resources, Inc.",GAS,Oil/Gas Transmission,Public Utilities,4862049504.96,40.0,1.45,4 - 2013,20.0,41.280000000000001,11 - 14,1.0,0.017410000000000002,0.017410000000000002,-1.2800000000000011,0.18740999999999874,0.0045399709302325272,0.018159883720930109
2,"AGL Resources, Inc.",GAS,Oil/Gas Transmission,Public Utilities,4862049504.96,45.0,0.20000000000000001,4 - 2013,2.0,41.280000000000001,11 - 14,1.0,0.017410000000000002,0.017410000000000002,3.7199999999999989,0.21741000000000002,0.0052667151162790705,0.021066860465116282
0,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,47.5,2.1499999999999999,3 - 2013,80.0,47.560000000000002,11 - 29,1.0,0.00801,0.00801,-0.060000000000002274,2.0980099999999977,0.044112910008410382,0.26467746005046228
1,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,50.0,1.1200000000000001,3 - 2013,13.0,47.560000000000002,11 - 29,1.0,0.00801,0.00801,2.4399999999999977,1.1280100000000002,0.023717619848612283,0.14230571909167369
2,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,52.5,0.56999999999999995,3 - 2013,65.0,47.560000000000002,11 - 29,1.0,0.00801,0.00801,4.9399999999999977,0.57800999999999991,0.01215328006728343,0.072919680403700574
3,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,55.0,0.25,3 - 2013,38.0,47.560000000000002,11 - 29,1.0,0.00801,0.00801,7.4399999999999977,0.25801000000000002,0.005424936921783011,0.03254962153069807
2,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,45.0,4.4400000000000004,4 - 2013,3,47.560000000000002,11 - 29,1.0,0.00801,0.00801,-2.5600000000000023,1.8880099999999982,0.039697434819175738,0.15878973927670295
3,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,47.5,2.9399999999999999,4 - 2013,13,47.560000000000002,11 - 29,1.0,0.00801,0.00801,-0.060000000000002274,2.8880099999999977,0.060723507148864542,0.24289402859545817
4,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,50.0,1.6799999999999999,4 - 2013,194,47.560000000000002,11 - 29,1.0,0.00801,0.00801,2.4399999999999977,1.68801,0.035492220353238013,0.14196888141295205
5,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,52.5,1.0,4 - 2013,122,47.560000000000002,11 - 29,1.0,0.00801,0.00801,4.9399999999999977,1.0080100000000001,0.021194491169049621,0.084777964676198483
6,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,55.0,0.55000000000000004,4 - 2013,47,47.560000000000002,11 - 29,1.0,0.00801,0.00801,7.4399999999999977,0.55801000000000001,0.011732758620689655,0.046931034482758621
2,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,45.0,7.1200000000000001,5 - 2013,1,47.560000000000002,11 - 29,1.0,0.00801,0.00801,-2.5600000000000023,4.5680099999999975,0.096047308662741748,0.28814192598822524
3,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,47.5,3.29,5 - 2013,1,47.560000000000002,11 - 29,1.0,0.00801,0.00801,-0.060000000000002274,3.2380099999999978,0.068082632464255624,0.20424789739276689
4,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,50.0,2.27,5 - 2013,16,47.560000000000002,11 - 29,1.0,0.00801,0.00801,2.4399999999999977,2.2780100000000001,0.047897603027754414,0.14369280908326323
5,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,52.5,1.52,5 - 2013,20,47.560000000000002,11 - 29,1.0,0.00801,0.00801,4.9399999999999977,1.5280100000000001,0.032128048780487806,0.096384146341463417
6,Agnico-Eagle Mines Limited,AEM,Precious Metals,Basic Industries,8189165636.8400002,55.0,0.94999999999999996,5 - 2013,10,47.560000000000002,11 - 29,1.0,0.00801,0.00801,7.4399999999999977,0.95800999999999992,0.020143187552565178,0.060429562657695529
0,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,110.0,5.5999999999999996,3 - 2013,31.0,113.77,12 - 27,1.0,0.01,0.01,-3.769999999999996,1.8400000000000034,0.016172980574844013,0.097037883449064083
1,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,115.0,2.9700000000000002,3 - 2013,194.0,113.77,12 - 27,1.0,0.01,0.01,1.230000000000004,2.98,0.026193196800562538,0.15715918080337524
2,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,120.0,1.1000000000000001,3 - 2013,129.0,113.77,12 - 27,1.0,0.01,0.01,6.230000000000004,1.1100000000000001,0.0097565263250417519,0.058539157950250512
10,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,105.0,10.0,4 - 2013,151,113.77,12 - 27,1.0,0.01,0.01,-8.769999999999996,1.2400000000000038,0.010899182561307936,0.043596730245231745
11,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,110.0,6.5,4 - 2013,53,113.77,12 - 27,1.0,0.01,0.01,-3.769999999999996,2.7400000000000038,0.02408367759514814,0.096334710380592561
12,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,115.0,3.3799999999999999,4 - 2013,93,113.77,12 - 27,1.0,0.01,0.01,1.230000000000004,3.3899999999999997,0.029796958776478859,0.11918783510591544
13,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,120.0,1.8999999999999999,4 - 2013,32,113.77,12 - 27,1.0,0.01,0.01,6.230000000000004,1.9099999999999999,0.016788257009756526,0.067153028039026105
14,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,125.0,0.75,4 - 2013,5,113.77,12 - 27,1.0,0.01,0.01,11.230000000000004,0.76000000000000001,0.0066801441504790371,0.026720576601916148
5,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,105.0,12.199999999999999,7 - 2013,5,113.77,12 - 27,1.0,0.01,0.01,-8.769999999999996,3.4400000000000031,0.030236441944273561,0.060472883888547123
6,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,110.0,8.8499999999999996,7 - 2013,8,113.77,12 - 27,1.0,0.01,0.01,-3.769999999999996,5.0900000000000034,0.044739386481497792,0.089478772962995584
7,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,115.0,6.0,7 - 2013,1,113.77,12 - 27,1.0,0.01,0.01,1.230000000000004,6.0099999999999998,0.052825876768919748,0.1056517535378395
8,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,120.0,3.6000000000000001,7 - 2013,4,113.77,12 - 27,1.0,0.01,0.01,6.230000000000004,3.6099999999999999,0.031730684714775421,0.063461369429550843
9,Agrium Inc.,AGU,Agricultural Chemicals,Basic Industries,16991570661.219999,125.0,2.25,7 - 2013,1,113.77,12 - 27,1.0,0.01,0.01,11.230000000000004,2.2599999999999998,0.01986463918431924,0.039729278368638481
0,Air Lease Corporation,AL,Diversified Commercial Services,Technology,2331726171.1100001,20.0,3.5,5 - 2013,2.0,23.030000000000001,None,None,None,None,-3.0300000000000011,0.46999999999999886,0.020408163265306072,0.061224489795918213
1,Air Lease Corporation,AL,Diversified Commercial Services,Technology,2331726171.1100001,22.5,1.45,5 - 2013,1.0,23.030000000000001,None,None,None,None,-0.53000000000000114,0.91999999999999882,0.039947894051237463,0.11984368215371238
2,Air Lease Corporation,AL,Diversified Commercial Services,Technology,2331726171.1100001,25.0,0.5,5 - 2013,11.0,23.030000000000001,None,None,None,None,1.9699999999999989,0.5,0.021710811984368215,0.065132435953104639
2,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,80.0,5.5,3 - 2013,2.0,88.230000000000004,12 - 28,1.0,0.0256,0.0256,-8.230000000000004,-2.7044000000000032,-0.030651705769012844,-0.18391023461407707
3,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,85.0,3.8999999999999999,3 - 2013,4.0,88.230000000000004,12 - 28,1.0,0.0256,0.0256,-3.230000000000004,0.69559999999999578,0.007883939703048801,0.047303638218292809
4,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,90.0,0.82999999999999996,3 - 2013,300.0,88.230000000000004,12 - 28,1.0,0.0256,0.0256,1.769999999999996,0.85559999999999992,0.0096973818429105726,0.058184291057463436
5,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,95.0,0.10000000000000001,3 - 2013,1.0,88.230000000000004,12 - 28,1.0,0.0256,0.0256,6.769999999999996,0.12560000000000002,0.0014235520797914543,0.0085413124787487252
2,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,80.0,6.0999999999999996,6 - 2013,1,88.230000000000004,12 - 28,1.0,0.0256,0.0256,-8.230000000000004,-2.1044000000000036,-0.023851297744531378,-0.057243114586875303
3,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,85.0,4.7999999999999998,6 - 2013,1,88.230000000000004,12 - 28,1.0,0.0256,0.0256,-3.230000000000004,1.5955999999999957,0.018084551739771002,0.043402924175450407
4,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,90.0,1.95,6 - 2013,8,88.230000000000004,12 - 28,1.0,0.0256,0.0256,1.769999999999996,1.9756,0.02239147682194265,0.05373954437266236
5,"Air Products and Chemicals, Inc.",APD,Major Chemicals,Basic Industries,18416374068.900002,95.0,0.65000000000000002,6 - 2013,63,88.230000000000004,12 - 28,1.0,0.0256,0.0256,6.769999999999996,0.67559999999999998,0.0076572594355661331,0.018377422645358719
